code_uic,nom,commune,departement,lat,lon,paris_min,paris_gare
87276303,Longueil-Ste-Marie,Longueil-Sainte-Marie,OISE,49.342571,2.717614,,
87411447,Longuerue-Vieux-Manoir,Vieux-Manoir,SEINE-MARITIME,49.557445,1.277306,,
87116137,Longueville,Longueville,SEINE-ET-MARNE,48.51329,3.250564,,
87415141,Longueville-sur-Scie,Longueville-Sur-Scie,SEINE-MARITIME,49.791092,1.111094,,
87194274,Longuyon,Longuyon,MEURTHE-ET-MOSELLE,49.444718,5.604603,,
87194001,Longwy,Longwy,MEURTHE-ET-MOSELLE,49.513019,5.769063,,
87718239,Lons-le-Saunier,Lons-Le-Saunier,JURA,46.668356,5.550573,,
87345033,Loos-en-Gohelle,Lens,PAS-DE-CALAIS,50.437855,2.793606,,
87286112,Loos-lez-Lille,Loos,NORD,50.612827,3.017414,,
87576157,Loreux,Loreux,LOIR-ET-CHER,47.390203,1.834339,,
87476002,Lorient,Lorient,MORBIHAN,47.755055,-3.36677,,
87761262,Loriol,Loriol-Sur-Drome,DROME,44.753421,4.81611,,
87142109,Lorraine-Louvigny-TGV,Louvigny,MOSELLE,48.947996,6.173286,,
87597104,Lothiers,Tendu,INDRE,46.696015,1.563865,,
87713735,Louhans,Louhans,SAONE-ET-LOIRE,46.631431,5.215956,,
87673673,Louhossoa,Louhossoa,PYRENEES-ATLANTIQUES,43.305681,-1.362398,,
87491290,Loulay,Loulay,CHARENTE-MARITIME,46.044964,-0.500168,,
87343475,Lourches,Rœulx,NORD,50.310998,3.343335,,
87671339,Lourdes,Lourdes,HAUTES-PYRENEES,43.100486,-0.043033,,
87611178,Loures-Barbazan,Loures-Barousse,HAUTES-PYRENEES,43.021095,0.610529,,
87641050,Louroux-de-Bouble,Louroux-De-Bouble,ALLIER,46.224081,2.984886,,
87382457,Louveciennes,Louveciennes,YVELINES,48.86119,2.123346,,
87478511,Louverné,Louverne,MAYENNE,48.109417,-0.713503,,
87276253,Louvres,Louvres,VAL-D'OISE,49.049545,2.502093,,
87295535,Louvroil,Louvroil,NORD,50.267617,3.95173,,
87721423,Lozanne,Lozanne,RHONE,45.854055,4.68263,,
87597096,Luant,Luant,INDRE,46.736578,1.590561,,
87594671,Lubersac,Lubersac,CORREZE,45.444533,1.388874,,
87734368,Luc,Luc,ARDECHE,44.654034,3.891547,,
87615773,Luc-Primaube,Luc-La-Primaube,AVEYRON,44.29166,2.554484,,
87761874,Luc-en-Diois,Luc-En-Diois,DROME,44.614038,5.454833,,
87611236,Luchon,Bagneres-De-Luchon,HAUTE-GARONNE,42.797273,0.596736,,
87394015,Lucé,Luce,EURE-ET-LOIR,48.436708,1.453018,,
87581181,Ludon,Ludon-Medoc,GIRONDE,44.974324,-0.611769,,
87141481,Ludres,Ludres,MEURTHE-ET-MOSELLE,48.621548,6.169946,,
87172189,Lumes,Lumes,ARDENNES,49.732982,4.783241,,
87781575,Lunas,Lunas,HERAULT,43.703322,3.178762,,
87773408,Lunel,Lunel,HERAULT,43.679586,4.131152,,
87773424,Lunel-Viel,Lunel-Viel,HERAULT,43.681127,4.093614,,
87576280,Lunery,Lunery,CHER,46.935041,2.275122,,
87141150,Lunéville,Luneville,MEURTHE-ET-MOSELLE,48.587636,6.495489,,
87672741,Lurbe-St-Christau,Lurbe-Saint-Christau,PYRENEES-ATLANTIQUES,43.120845,-0.604514,,
87185249,Lure,Lure,HAUTE-SAONE,47.682963,6.492748,,
87747667,Lus-la-Croix-Haute,Lus-La-Croix-Haute,DROME,44.670888,5.697202,,
87485540,Lusignan,Lusignan,VIENNE,46.43554,0.116562,,
87575845,Lussac-les-Châteaux,Lussac-Les-Chateaux,VIENNE,46.405233,0.71857,,
87182543,Luttenbach-près-Munster,Luttenbach-Pres-Munster,HAUT-RHIN,48.035306,7.118844,,
87182667,Lutterbach (Haut-Rhin),Lutterbach,HAUT-RHIN,47.758102,7.276983,,
87534347,Lutterbach-Tram-Train,Lutterbach,HAUT-RHIN,47.758142,7.276643,,
87215160,Lutzelbourg,Lutzelbourg,MOSELLE,48.729243,7.251004,,
87214650,Lutzelhouse,Muhlbach-Sur-Bruche,BAS-RHIN,48.518074,7.294179,,
87185595,Luxeuil-les-Bains,Luxeuil-Les-Bains,HAUTE-SAONE,47.814751,6.372611,,
87583823,Luxé,Luxe,CHARENTE,45.887296,0.109285,,
87276576,Luzarches,Luzarches,VAL-D'OISE,49.117581,2.421261,,
87611558,Luzenac-Garanou,Garanou,ARIEGE,42.764303,1.75324,,
87696534,Luzy,Luzy,NIEVRE,46.794347,3.969128,,
87576363,Luçay-le-Mâle,Lucay-Le-Male,INDRE,47.133056,1.43603,,
87486258,Luçon,Lucon,VENDEE,46.463538,-1.165706,,
87721175,Lyon-Gorge-de-Loup,Lyon,RHONE,45.765956,4.804525,,
87282624,Lyon-Jean-Macé,Lyon,RHONE,45.744625,4.843124,,
87723197,Lyon-Part-Dieu,Lyon,RHONE,45.760541,4.860201,120,Paris Gare de Lyon
87722025,Lyon-Perrache,Lyon,RHONE,45.747927,4.826842,,
87762906,Lyon-St-Exupéry-TGV,Colombier-Saugnieu,RHONE,45.720936,5.075878,,
87721159,Lyon-St-Paul,Lyon,RHONE,45.76635,4.825582,,
87721001,Lyon-Vaise,Lyon,RHONE,45.779356,4.802694,,
87144048,Lépanges,Lepanges-Sur-Vologne,VOSGES,48.172737,6.672321,,
87741439,Lépin-le-Lac-La Bauche,Lepin-Le-Lac,SAVOIE,45.541636,5.765152,,
87175240,Lérouville,Lerouville,MEUSE,48.797652,5.537624,,
87615112,Lézignan (Aude),Lezignan-Corbieres,AUDE,43.199006,2.765297,,
87581199,Macau,Macau,GIRONDE,45.004042,-0.61991,,
87481366,Machecoul,Machecoul-Saint-Meme,LOIRE-ATLANTIQUE,46.988401,-1.81937,,
87745588,Machilly,Machilly,HAUTE-SAVOIE,46.252777,6.328385,,
87781666,Magalas,Magalas,HERAULT,43.467673,3.229499,,
87281873,Magenta,Paris,PARIS,48.880337,2.358372,,
87746412,Magland,Magland,HAUTE-SAVOIE,46.01693,6.621201,,
87592279,Magnac-Vicq,Vicq-Sur-Breuilh,HAUTE-VIENNE,45.628677,1.443887,,
87641365,Magnette,Audes,ALLIER,46.464172,2.602899,,
87400986,Magneux-Courlandon,Magneux,MARNE,49.30994,3.73383,,
87394429,Magny-Blandainville,Magny,EURE-ET-LOIR,48.334279,1.28108,,
87683847,Mailly-la-Ville,Mailly-La-Ville,YONNE,47.603926,3.674911,,
87575068,Maillé,Maille,INDRE-ET-LOIRE,47.053166,0.583165,,
87394130,Maintenon,Maintenon,EURE-ET-LOIR,48.58555,1.592649,,
87681155,Maisons-Alfort-Alfortville,Maisons-Alfort,VAL-DE-MARNE,48.801703,2.426834,,
87386425,Maisons-Laffitte,Maisons-Laffitte,YVELINES,48.94594,2.144367,,
87681486,Maisse,Maisse,ESSONNE,48.393337,2.393203,,
87191106,Maizières-lès-Metz,Maizieres-Les-Metz,MOSELLE,49.215215,6.158175,,
87476689,Malansac,Malansac,MORBIHAN,47.675545,-2.295259,,
87411256,Malaunay-Le Houlme,Le Houlme,SEINE-MARITIME,49.513711,1.039533,,
87611871,Malause,Malause,TARN-ET-GARONNE,44.08706,0.973244,,
87684415,Malesherbes,Le Malesherbois,LOIRET,48.293591,2.400922,,
87718510,Mamirolle,Mamirolle,DOUBS,47.200165,6.162248,,
87757591,Mandelieu-la-Napoule,Mandelieu-La-Napoule,ALPES-MARITIMES,43.524309,6.941569,,
87775064,Manduel-Redessan,Manduel,GARD,43.826341,4.479352,,
87751321,Manosque-Gréoux-les-Bains,Manosque,ALPES-DE-HAUTE-PROVENCE,43.823114,5.793421,,
87381590,Mantes-Station,Mantes-La-Jolie,YVELINES,48.983397,1.716022,,
87381509,Mantes-la-Jolie,Mantes-La-Jolie,YVELINES,48.989328,1.704131,,
87141796,Marbache,Marbache,MEURTHE-ET-MOSELLE,48.801111,6.109312,,
87313445,Marcelcave,Marcelcave,SOMME,49.85317,2.582101,,
87582445,Marcheprime,Marcheprime,GIRONDE,44.690539,-0.853748,,
87393470,Marchezais-Broué,Broue,EURE-ET-LOIR,48.768307,1.513661,,
87733667,Mareil-Marly TT,Mareil-Marly,YVELINES,48.881182,2.079268,,
87381715,Mareil-sur-Mauldre,Mareil-Sur-Mauldre,YVELINES,48.893684,1.871514,,
87317206,Maresquel,Maresquel-Ecquemicourt,PAS-DE-CALAIS,50.407996,1.930822,,
87116665,Mareuil-sur-Ourcq,Mareuil-Sur-Ourcq,OISE,49.135645,3.075702,,
87581215,Margaux,Margaux-Cantenac,GIRONDE,45.035854,-0.685429,,
87271882,Margival,Margival,AISNE,49.439205,3.403041,,
87213603,Marienthal,Haguenau,BAS-RHIN,48.781841,7.823623,,
87611194,Marignac-St-Béat,Marignac,HAUTE-GARONNE,42.915466,0.651983,,
87746347,Marignier,Marignier,HAUTE-SAVOIE,46.088886,6.506267,,
87485334,Marigny,Marigny,DEUX-SEVRES,46.200319,-0.426329,,
87296095,Marle-sur-Serre,Marle,AISNE,49.747213,3.769678,,
87116228,Marles-en-Brie,La Houssaye-En-Brie,SEINE-ET-MARNE,48.734211,2.86788,,
87723767,Marlieux-Châtillon,Marlieux,AIN,46.063978,5.073418,,
87382465,Marly-le-Roi,Marly-Le-Roi,YVELINES,48.871451,2.096929,,
87576132,Marmagne,Marmagne,CHER,47.099903,2.282795,,
87694182,Marmagne-sous-Creusot,Marmagne,SAONE-ET-LOIRE,46.833554,4.359587,,
87586545,Marmande,Marmande,LOT-ET-GARONNE,44.503203,0.16808,,
87342188,Maroeuil,Marœuil,PAS-DE-CALAIS,50.322442,2.698243,,
87545186,Marolles-en-Hurepoix,Marolles-En-Hurepoix,ESSONNE,48.563454,2.291198,,
87411249,Maromme,Notre-Dame-De-Bondeville,SEINE-MARITIME,49.480445,1.050783,,
87287169,Marquette,Marquette-Lez-Lille,NORD,50.672343,3.051156,,
87342469,Marquillies,Marquillies,NORD,50.547909,2.86713,,
87317339,Marquise-Rinxent,Rinxent,PAS-DE-CALAIS,50.805408,1.731305,,
87784629,Marquixanes,Marquixanes,PYRENEES-ORIENTALES,42.644116,2.493607,,
87597625,Marsac,Marsac,CREUSE,46.094218,1.58571,,
87595207,Marsac (Dordogne),Marsac-Sur-L'Isle,DORDOGNE,45.186028,0.662472,,
87781294,Marseillan-Plage,Marseillan,HERAULT,43.31654,3.531564,,
87751081,Marseille-Blancarde,Marseille,BOUCHES-DU-RHONE,43.296193,5.406776,,
87751008,Marseille-St-Charles,Marseille,BOUCHES-DU-RHONE,43.30301,5.381134,196,Paris Gare de Lyon
87313726,Marseille-en-Beauvaisis,Marseille-En-Beauvaisis,OISE,49.570152,1.95571,,
87615419,Marssac-sur-Tarn,Marssac-Sur-Tarn,TARN,43.915005,2.027115,,
87144295,Martigny-les-Bains,Martigny-Les-Bains,VOSGES,48.108836,5.825631,,
87471367,Martigné-Ferchaud,Martigne-Ferchaud,ILLE-ET-VILAINE,47.831989,-1.313464,,
87753509,Martigues,Martigues,BOUCHES-DU-RHONE,43.38758,5.025059,,
87611087,Martres-Tolosane,Martres-Tolosane,HAUTE-GARONNE,43.195769,1.014617,,
87783282,Marvejols,Bourgs Sur Colagne,LOZERE,44.534682,3.269484,,
87594820,Masseret,Masseret,CORREZE,45.536092,1.54164,,
87734871,Massiac,Massiac,CANTAL,45.251753,3.196247,,
87725465,Massy Europe,Massy,ESSONNE,48.723432,2.272653,,
87393579,Massy-Palaiseau,Massy,ESSONNE,48.729877,2.263746,,
87393702,Massy-TGV,Palaiseau,ESSONNE,48.717885,2.25485,,
87383281,Massy-Verrières,Massy,ESSONNE,48.734855,2.273584,,
87471227,Massérac,Masserac,LOIRE-ATLANTIQUE,47.674664,-1.913873,,
87214130,Matzenheim,Matzenheim,BAS-RHIN,48.398834,7.619475,,
87295006,Maubeuge,Maubeuge,NORD,50.272554,3.966886,,
87381723,Maule,Maule,YVELINES,48.90927,1.857282,,
87381483,Maurecourt,Andresy,YVELINES,48.98696,2.059812,,
87345546,Maurois,Honnechy,NORD,50.067372,3.456325,,
87645168,Maurs,Maurs,CANTAL,44.706026,2.19983,,
87481150,Mauves-sur-Loire,Mauves-Sur-Loire,LOIRE-ATLANTIQUE,47.292924,-1.389197,,
87584466,Mauzac,Mauzac-Et-Grand-Castang,DORDOGNE,44.855764,0.789985,,
87595728,Mauzens-Miremont,Mauzens-Et-Miremont,DORDOGNE,44.977277,0.956954,,
87485250,Mauzé,Mauze-Sur-Le-Mignon,DEUX-SEVRES,46.200165,-0.673068,,
87396580,Mayet,Mayet,SARTHE,47.760866,0.266076,,
87615542,Mazamet,Mazamet,TARN,43.497891,2.374807,,
87342121,Mazingarbe,Bully-Les-Mines,PAS-DE-CALAIS,50.460415,2.701759,,
87116103,Meaux,Meaux,SEINE-ET-MARNE,48.956869,2.873413,,
87576116,Mehun-sur-Yèvre,Mehun-Sur-Yevre,CHER,47.139409,2.207221,,
87682005,Melun,Melun,SEINE-ET-MARNE,48.527868,2.653262,,
87574244,Menars,Menars,LOIR-ET-CHER,47.64503,1.405641,,
87783605,Mende,Mende,LOZERE,44.522412,3.501919,,
87681411,Mennecy,Mennecy,ESSONNE,48.571133,2.433268,,
87296434,Mennessis,Mennessis,AISNE,49.691571,3.270846,,
87576728,Mennetou-sur-Cher,Mennetou-Sur-Cher,LOIR-ET-CHER,47.268928,1.876881,,
87756486,Menton,Menton,ALPES-MARITIMES,43.775783,7.49521,,
87756494,Menton-Garavan,Menton,ALPES-MARITIMES,43.785831,7.520362,,
87574194,Mer,Mer,LOIR-ET-CHER,47.705942,1.506292,,
87184408,Meroux,Meroux-Moval,TERRITOIRE-DE-BELFORT,47.586797,6.898615,,
87142406,Merrey,Merrey,HAUTE-MARNE,48.054003,5.594851,,
87213207,Mertzwiller,Mertzwiller,BAS-RHIN,48.872174,7.67828,,
87713701,Mervans,Mervans,SAONE-ET-LOIRE,46.799442,5.179264,,
87182725,Merxheim,Merxheim,HAUT-RHIN,47.91324,7.302496,,
87471185,Messac-Guipry,Guipry-Messac,ILLE-ET-VILAINE,47.822313,-1.818553,,
87141499,Messein,Messein,MEURTHE-ET-MOSELLE,48.613,6.137641,,
87696187,Mesves-Bulcy,Mesves-Sur-Loire,NIEVRE,47.242134,3.006509,,
87694158,Mesvres,Mesvres,SAONE-ET-LOIRE,46.862939,4.24471,,
87192070,Metz-Nord,Metz,MOSELLE,49.136975,6.166701,85,Paris Gare de l'Est
87192039,Metz-Ville,Metz,MOSELLE,49.108918,6.177299,,
87182816,Metzeral,Metzeral,HAUT-RHIN,48.01357,7.073477,,
87191338,Metzervisse,Metzervisse,MOSELLE,49.318026,6.283708,,
87393108,Meudon,Meudon,HAUTS-DE-SEINE,48.814801,2.240875,,
87393082,Meudon-Val-Fleury,Meudon,HAUTS-DE-SEINE,48.807879,2.241247,,
87381830,Meulan-Hardricourt,Hardricourt,YVELINES,49.005781,1.902046,,
87574137,Meung-sur-Loire,Meung-Sur-Loire,LOIRET,47.829999,1.69183,,
87345272,Meurchin,Meurchin,PAS-DE-CALAIS,50.498614,2.893953,,
87713560,Meursault,Meursault,COTE-D'OR,46.968813,4.795301,,
87147322,Meuse-TGV,Les Trois-Domaines,MEUSE,48.978506,5.273715,,
87723585,Meximieux-Pérouges,Meximieux,AIN,45.901683,5.193552,,
87594275,Meymac,Meymac,CORREZE,45.530066,2.163792,,
87751370,Meyrargues,Meyrargues,BOUCHES-DU-RHONE,43.64408,5.539284,,
87575704,Mignaloux-Nouaillé,Mignaloux-Beauvoir,VIENNE,46.526077,0.411829,,
87595538,Milhac-d'Auberoche,Bassillac Et Auberoche,DORDOGNE,45.129003,0.918111,,
87775098,Milhaud,Milhaud,GARD,43.78862,4.303361,,
87784546,Millas,Millas,PYRENEES-ORIENTALES,42.686248,2.700928,,
87783001,Millau,Millau,AVEYRON,44.092216,3.063105,,
87313700,Milly-sur-Thérain,Milly-Sur-Therain,OISE,49.50288,1.988155,,
87478131,Miniac,Miniac-Morvan,ILLE-ET-VILAINE,48.53146,-1.912977,,
87723726,Mionnay,Mionnay,AIN,45.896729,4.919766,,
87753004,Miramas,Miramas,BOUCHES-DU-RHONE,43.580925,4.999683,,
87342030,Miraumont,Miraumont,SOMME,50.095545,2.734595,,
87144212,Mirecourt,Mirecourt,VOSGES,48.299618,6.12899,,
87723528,Miribel,Miribel,AIN,45.821817,4.953756,,
87271528,Mitry-Claye,Mitry-Mory,SEINE-ET-MARNE,48.975815,2.642369,,
87742007,Modane,Modane,SAVOIE,45.192599,6.657471,,
87172155,Mohon,Charleville-Mezieres,ARDENNES,49.753087,4.732643,,
87747329,Moirans,Moirans,ISERE,45.321651,5.582308,,
87747691,Moirans-la-Galifette,Moirans,ISERE,45.324017,5.564736,,
87611889,Moissac,Moissac,TARN-ET-GARONNE,44.10261,1.078135,,
87743591,Molinges,Chassal-Molinges,JURA,46.357034,5.768148,,
87214577,Molsheim,Molsheim,BAS-RHIN,48.537469,7.500118,,
87212142,Mommenheim,Mommenheim,BAS-RHIN,48.755671,7.642508,,
87747592,Monestier-de-Clermont,Monestier-De-Clermont,ISERE,44.911857,5.633921,,
87734335,Monistrol-d'Allier,Monistrol-D'Allier,HAUTE-LOIRE,44.969597,3.64986,,
87574681,Monnaie,Monnaie,INDRE-ET-LOIRE,47.49877,0.793299,,
87545111,Monnerville,Monnerville,ESSONNE,48.347296,2.031068,,
87586453,Monsempron-Libos,Monsempron-Libos,LOT-ET-GARONNE,44.488112,0.943445,,
87784793,Mont-Louis-La Cabanasse,La Cabanasse,PYRENEES-ORIENTALES,42.501964,2.113228,,
87171355,Mont-Notre-Dame,Mont-Notre-Dame,AISNE,49.296824,3.576725,,
87671016,Mont-de-Marsan,Mont-De-Marsan,LANDES,43.884704,-0.504121,,
87287128,Mont-de-Terre,Lille,NORD,50.617475,3.096843,,
87141143,Mont-sur-Meurthe,Mont-Sur-Meurthe,MEURTHE-ET-MOSELLE,48.560085,6.450134,,
87594135,Montaignac-St-Hippolyte,Montaignac-Sur-Doustre,CORREZE,45.354052,1.978798,,
87481465,Montaigu-Vendée,Montaigu-Vendee,VENDEE,46.983727,-1.316464,,
87597674,Montaigut,Montaigut-Le-Blanc,CREUSE,46.136893,1.73397,,
87684001,Montargis,Montargis,LOIRET,48.006922,2.743101,,
87615369,Montastruc-la-Conseillère,Montastruc-La-Conseillere,HAUTE-GARONNE,43.716596,1.600318,,
87276618,Montataire,Montataire,OISE,49.251175,2.436213,,
87611244,Montauban-Ville-Bourbon,Montauban,TARN-ET-GARONNE,44.015317,1.340038,,
87471086,Montauban-de-Bretagne,Montauban-De-Bretagne,ILLE-ET-VILAINE,48.189752,-2.051252,,
87612010,Montaudran,Toulouse,HAUTE-GARONNE,43.576143,1.47606,,
87672113,Montaut-Bétharram,Montaut,PYRENEES-ATLANTIQUES,43.127369,-0.198512,,
87713131,Montbard,Montbard,COTE-D'OR,47.618617,4.33551,,
87718866,Montbarrey,Montbarrey,JURA,47.036027,5.636745,,
87611699,Montbartier,Montbartier,TARN-ET-GARONNE,43.925419,1.265184,,
87571406,Montbazon,Montbazon,INDRE-ET-LOIRE,47.291713,0.721463,,
87396044,Montbizot,Montbizot,SARTHE,48.15133,0.190915,,
87726448,Montbrison,Montbrison,LOIRE,45.604533,4.078543,,
87184523,Montbéliard,Montbeliard,DOUBS,47.510508,6.801539,,
87694620,Montceau-les-Mines,Montceau-Les-Mines,SAONE-ET-LOIRE,46.670512,4.361105,,
87694307,Montchanin,Montchanin,SAONE-ET-LOIRE,46.759397,4.481318,,
87763508,Montdauphin-Guillestre,Eygliers,HAUTES-ALPES,44.674573,6.615537,,
87313346,Montdidier,Montdidier,SOMME,49.6412,2.561748,,
87338590,Monte-Carlo-Country-Club,Roquebrune-Cap-Martin,ALPES-MARITIMES,43.756553,7.450723,,
87491183,Montendre,Montendre,CHARENTE-MARITIME,45.281657,-0.396396,,
87682302,Montereau,Montereau-Fault-Yonne,SEINE-ET-MARNE,48.379785,2.941193,,
87296418,Montescourt,Montescourt-Lizerolles,AISNE,49.737563,3.251996,,
87765818,Monteux,Monteux,VAUCLUSE,44.037462,4.994882,,
87765412,Montfavet,Avignon,VAUCLUSE,43.932529,4.874,,
87718106,Montferrand-Thoraise,Montferrand-Le-Chateau,DOUBS,47.184745,5.907548,,
87393892,Montfort-l'Amaury-Mère,Mere,YVELINES,48.802738,1.815591,,
87396291,Montfort-le-Gesnois,Montfort-Le-Gesnois,SARTHE,48.040937,0.407735,,
87471078,Montfort-sur-Meu,Montfort-Sur-Meu,ILLE-ET-VILAINE,48.138419,-1.947671,,
87682104,Montgeron-Crosne,Montgeron,ESSONNE,48.709113,2.460524,,
87381160,Montgeroult-Courcelles,Montgeroult,VAL-D'OISE,49.080438,2.00385,,
87172056,Monthermé,Bogny-Sur-Meuse,ARDENNES,49.866117,4.740087,,
87276089,Montigny-Beauchamp,Montigny-Les-Cormeilles,VAL-D'OISE,49.007376,2.197791,,
87684100,Montigny-sur-Loing,Montigny-Sur-Loing,SEINE-ET-MARNE,48.336448,2.738558,,
87413724,Montivilliers,Montivilliers,SEINE-MARITIME,49.542893,0.189531,,
87618207,Montlaur,Montlaur,HAUTE-GARONNE,43.47652,1.574532,,
87571273,Montlouis,Montlouis-Sur-Loire,INDRE-ET-LOIRE,47.391036,0.816929,,
87723569,Montluel,Montluel,AIN,45.848077,5.058616,,
87323675,Montluçon-Rimard,Montlucon,ALLIER,46.335556,2.611453,,
87641001,Montluçon-Ville,Montlucon,ALLIER,46.3376,2.596303,,
87583674,Montmoreau,Montmoreau,CHARENTE,45.398191,0.137984,,
87575480,Montmorillon,Montmorillon,VIENNE,46.417365,0.873793,,
87194209,Montmédy,Montmedy,MEUSE,49.52306,5.371264,,
87741181,Montmélian,Montmelian,SAVOIE,45.503834,6.041485,,
87481713,Montoir-de-Bretagne,Montoir-De-Bretagne,LOIRE-ATLANTIQUE,47.320893,-2.161572,,
87781534,Montpaon,Fondamente,AVEYRON,43.85625,3.113458,,
87688887,Montpellier Sud-de-France,Lattes,HERAULT,43.590594,3.913503,,
87773002,Montpellier-St-Roch,Montpellier,HERAULT,43.606091,3.882758,211,Paris Gare de Lyon
87595322,Montpon-Ménestérol,Montpon-Menesterol,DORDOGNE,45.006217,0.159395,,
87611848,Montrabé,Montrabe,HAUTE-GARONNE,43.644557,1.526382,,
87382879,Montreuil,Versailles,YVELINES,48.806638,2.150801,,
87487637,Montreuil-Bellay,Montreuil-Bellay,MAINE-ET-LOIRE,47.126538,-0.14913,,
87478032,Montreuil-sur-Ille,Montreuil-Sur-Ille,ILLE-ET-VILAINE,48.306889,-1.674184,,
87317164,Montreuil-sur-Mer,Montreuil,PAS-DE-CALAIS,50.466316,1.769085,,
87316406,Montreuil-sur-Thérain,Montreuil-Sur-Therain,OISE,49.381685,2.199922,,
87184275,Montreux-Vieux,Montreux-Vieux,HAUT-RHIN,47.618231,7.026612,,
87574855,Montrichard,Montrichard Val De Cher,LOIR-ET-CHER,47.344046,1.172739,,
87746867,Montroc-le-Planet,Chamonix-Mont-Blanc,HAUTE-SAVOIE,45.996058,6.934431,,
87726885,Montrond-les-Bains,Montrond-Les-Bains,LOIRE,45.64418,4.246781,,
87116400,Montry-Condé,Montry,SEINE-ET-MARNE,48.890849,2.826401,,
87611152,Montréjeau-Gourdan-Polignan,Gourdan-Polignan,HAUTE-GARONNE,43.078336,0.572215,,
87575035,Monts,Monts,INDRE-ET-LOIRE,47.281723,0.654757,,
87276493,Montsoult-Maffliers,Montsoult,VAL-D'OISE,49.066031,2.3225,,
87478537,Montsûrs,Bree,MAYENNE,48.141608,-0.550282,,
87411801,Montville,Eslettes,SEINE-MARITIME,49.551025,1.069722,,
87764001,Montélimar,Montelimar,DROME,44.55784,4.744205,,
87411454,Montérolier-Buchy,Buchy,SEINE-MARITIME,49.603557,1.337095,,
87683557,Monéteau-Gurgy,Moneteau,YONNE,47.850753,3.580031,,
87182592,Moosch,Moosch,HAUT-RHIN,47.860831,7.050765,,
87484170,Morannes,Morannes Sur Sarthe-Daumeray,MAINE-ET-LOIRE,47.738771,-0.41821,,
87715433,Morbier,Morbier,JURA,46.53929,6.017746,,
87673103,Morcenx,Morcenx-La-Nouvelle,LANDES,44.034004,-0.908559,,
87682278,Moret-Veneux-les-Sablons,Moret-Loing-Et-Orvanne,SEINE-ET-MARNE,48.378091,2.799312,,
87313320,Moreuil,Moreuil,SOMME,49.777092,2.475454,,
87715441,Morez,Hauts De Bienne,JURA,46.526352,6.023394,,
87411439,Morgny,Morgny-La-Pommeraye,SEINE-MARITIME,49.523703,1.248275,,
87192286,Morhange,Morhange,MOSELLE,48.936755,6.65919,,
87765420,Morières-lès-Avignon,Morieres-Les-Avignon,VAUCLUSE,43.94145,4.908363,,
87474338,Morlaix,Morlaix,FINISTERE,48.578463,-3.830681,,
87116087,Mormant,Mormant,SEINE-ET-MARNE,48.613481,2.889395,,
87391300,Morre,Morre,DOUBS,47.225822,6.067526,,
87116244,Mortcerf,Mortcerf,SEINE-ET-MARNE,48.789192,2.907505,,
87718619,Morteau,Morteau,DOUBS,47.053592,6.604832,,
87184424,Morvillars,Morvillars,TERRITOIRE-DE-BELFORT,47.549659,6.935477,,
87212456,Mothern,Mothern,BAS-RHIN,48.934931,8.161849,,
87411280,Motteville,Motteville,SEINE-MARITIME,49.636578,0.850116,,
87718833,Mouchard,Mouchard,JURA,46.97577,5.800378,,
87681403,Moulin-Galant,Corbeil-Essonnes,ESSONNE,48.586163,2.47354,,
87696328,Moulins-sur-Allier,Moulins,ALLIER,46.56319,3.339881,,
87581231,Moulis-Listrac,Moulis-En-Medoc,GIRONDE,45.08398,-0.744671,,
87444190,Moult-Argences,Moult-Chicheboville,CALVADOS,49.109543,-0.182642,,
87174409,Mourmelon-le-Petit,Mourmelon-Le-Petit,MARNE,49.131304,4.317815,,
87116285,Mouroux,Mouroux,SEINE-ET-MARNE,48.813442,3.044148,,
87473512,Moustéru,Bourbriac,COTES-D'ARMOR,48.507799,-3.242783,,
87313577,Mouy-Bury,Bury,OISE,49.320546,2.32657,,
87191718,Moyeuvre-Grande,Moyeuvre-Grande,MOSELLE,49.246729,6.044076,,
87741728,Moûtiers-Salins-Brides-les-Bains,Moutiers,SAVOIE,45.48657,6.531305,,
87182733,Muhlbach-sur-Munster,Muhlbach-Sur-Munster,HAUT-RHIN,48.024487,7.087636,,
87171298,Muizon,Muizon,MARNE,49.278214,3.891856,,
87182055,Mulhouse-Dornach,Mulhouse,HAUT-RHIN,47.746898,7.308133,,
87534321,Mulhouse-Dornach (Tram/Train),Mulhouse,HAUT-RHIN,47.746419,7.309313,,
87534339,Mulhouse-Musées (Tram/Train),Mulhouse,HAUT-RHIN,47.75016,7.298676,,
87182063,Mulhouse-Ville,Mulhouse,HAUT-RHIN,47.742547,7.344456,171,Paris Gare de Lyon
87214643,Mullerhof,Urmatt,BAS-RHIN,48.524739,7.312617,,
87212449,Munchhausen,Munchhausen,BAS-RHIN,48.923932,8.141046,,
87212100,Mundolsheim,Mundolsheim,BAS-RHIN,48.645575,7.721178,,
87182394,Munster,Munster,HAUT-RHIN,48.038162,7.134168,,
87386540,Munster-Badischhof,Munster,HAUT-RHIN,48.039082,7.152972,,
87645481,Murat,Murat,CANTAL,45.10882,2.866736,,
87611038,Muret,Muret,HAUTE-GARONNE,43.46328,1.323204,,
87595298,Mussidan,Saint-Medard-De-Mussidan,DORDOGNE,45.034545,0.353908,,
87547307,Musée-d'Orsay,Paris,PARIS,48.859931,2.32855,,
87214585,Mutzig,Mutzig,BAS-RHIN,48.533593,7.462407,,
